	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	URL
4468	都営新宿線 浜町駅 11階建 築5年	東京都中央区日本橋浜町３	都営新宿線/浜町駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩10分	東京メトロ日比谷線/人形町駅 歩10分	新築	25階建	3階	14万円	10000円	14万円/14万円/-/-	1LDK	44.55m	https://suumo.jp/chintai/jnc_000040261383/?bc=100123025975
4469	都営大江戸線 月島駅 8階建 築21年	東京都中央区月島１	都営大江戸線/月島駅 歩3分	都営大江戸線/勝どき駅 歩9分	ＪＲ京葉線/越中島駅 歩15分	新築	25階建	9階	14.5万円	-	14.5万円/-/-/-	1DK	36.59m	https://suumo.jp/chintai/jnc_000041397619/?bc=100125430583
4470	ジャコワ浜町	東京都中央区日本橋浜町１	都営浅草線/東日本橋駅 歩5分	ＪＲ総武線/浅草橋駅 歩10分	ＪＲ総武線快速/馬喰町駅 歩8分	新築	25階建	5階	9.3万円	8000円	18.6万円/9.3万円/-/-	1K	25.4m	https://suumo.jp/chintai/jnc_000013343095/?bc=100123098421
4471	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	5階	9.3万円	8000円	18.6万円/9.3万円/-/-	1K	25.11m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4472	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	9階	9.4万円	8000円	18.8万円/9.4万円/-/-	1K	25.11m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4473	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	10階	9.5万円	8000円	19万円/9.5万円/-/-	1K	25.4m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4474	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	8階	9.5万円	8000円	9.5万円/9.5万円/-/-	1K	25.12m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4475	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	9階	9.5万円	8000円	9.5万円/9.5万円/-/-	1K	25.11m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4476	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	5階	15.9万円	10000円	15.9万円/15.9万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4477	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	8階	16.2万円	10000円	32.4万円/16.2万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4478	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	5階	16.2万円	10000円	16.2万円/16.2万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4479	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	8階	16.3万円	10000円	32.6万円/16.3万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4480	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	11階	16.4万円	10000円	32.8万円/16.4万円/-/-	2DK	40.1m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4481	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	8階	16.5万円	10000円	16.5万円/16.5万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4482	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	11階	16.7万円	10000円	33.4万円/16.7万円/-/-	2LDK	40.1m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4483	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	5階	16.9万円	10000円	33.8万円/16.9万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4484	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	8階	17万円	10000円	34万円/17万円/-/-	2DK	41.89m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4485	レジディア新御徒町II	東京都台東区小島２	都営大江戸線/新御徒町駅 歩2分	都営浅草線/蔵前駅 歩8分	東京メトロ銀座線/稲荷町駅 歩10分	新築	25階建	4階	11.7万円	8000円	23.4万円/-/-/-	1K	30.08m	https://suumo.jp/chintai/jnc_000040183444/?bc=100063006112
4486	東京メトロ半蔵門線 水天宮前駅 12階建 築14年	東京都中央区日本橋人形町２	東京メトロ半蔵門線/水天宮前駅 歩2分	東京メトロ日比谷線/人形町駅 歩3分	都営新宿線/浜町駅 歩7分	新築	25階建	10階	15.8万円	8000円	31.6万円/-/-/-	1LDK	43.55m	https://suumo.jp/chintai/jnc_000040576052/?bc=100122391848
4487	東京メトロ半蔵門線 水天宮前駅 12階建 築14年	東京都中央区日本橋人形町２	東京メトロ半蔵門線/水天宮前駅 歩2分	東京メトロ日比谷線/人形町駅 歩3分	都営新宿線/浜町駅 歩7分	新築	25階建	1階	14.8万円	5000円	29.6万円/14.8万円/-/-	2SDK	54.88m	https://suumo.jp/chintai/jnc_000040576052/?bc=100122391848
4488	第２根岸レジデンス	東京都台東区根岸３	ＪＲ山手線/鶯谷駅 歩3分	東京メトロ日比谷線/入谷駅 歩7分	ＪＲ常磐線/三河島駅 歩15分	新築	25階建	5階	15.7万円	10000円	15.7万円/15.7万円/-/-	1LDK	40.14m	https://suumo.jp/chintai/jnc_000029316792/?bc=100121983651
4489	セレサ日本橋堀留町	東京都中央区日本橋堀留町１	都営浅草線/人形町駅 歩2分	東京メトロ日比谷線/小伝馬町駅 歩7分	都営新宿線/馬喰横山駅 歩12分	新築	25階建	11階	16.3万円	10000円	16.3万円/16.3万円/-/-	1LDK	40.04m	https://suumo.jp/chintai/jnc_000040554947/?bc=100122531878
4490	セレサ日本橋堀留町	東京都中央区日本橋堀留町１	都営浅草線/人形町駅 歩2分	東京メトロ日比谷線/小伝馬町駅 歩7分	都営新宿線/馬喰横山駅 歩12分	新築	25階建	4階	16.4万円	10000円	16.4万円/32.8万円/-/-	1LDK	40.14m	https://suumo.jp/chintai/jnc_000040554947/?bc=100122531878
4491	セレサ日本橋堀留町	東京都中央区日本橋堀留町１	都営浅草線/人形町駅 歩2分	東京メトロ日比谷線/小伝馬町駅 歩7分	都営新宿線/馬喰横山駅 歩12分	新築	25階建	10階	16.8万円	10000円	16.8万円/16.8万円/-/-	1LDK	40.14m	https://suumo.jp/chintai/jnc_000040554947/?bc=100122531878
4492	セレサ日本橋堀留町	東京都中央区日本橋堀留町１	都営浅草線/人形町駅 歩2分	東京メトロ日比谷線/小伝馬町駅 歩7分	都営新宿線/馬喰横山駅 歩12分	新築	25階建	10階	16.8万円	10000円	16.8万円/33.6万円/-/-	1LDK	40.04m	https://suumo.jp/chintai/jnc_000040554947/?bc=100122531878
4493	セレサ日本橋堀留町	東京都中央区日本橋堀留町１	都営浅草線/人形町駅 歩2分	東京メトロ日比谷線/小伝馬町駅 歩7分	都営新宿線/馬喰横山駅 歩12分	新築	25階建	10階	16.8万円	10000円	16.8万円/33.6万円/-/-	1LDK	40.14m	https://suumo.jp/chintai/jnc_000040554947/?bc=100122531878
4494	東京メトロ日比谷線 人形町駅 14階建 築6年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/人形町駅 歩2分	東京メトロ半蔵門線/水天宮前駅 歩6分	東京メトロ銀座線/日本橋駅 歩9分	新築	25階建	5階	10.9万円	10000円	21.8万円/10.9万円/-/-	1DK	39.86m	https://suumo.jp/chintai/jnc_000041371764/?bc=100125321450
4495	都営大江戸線 新御徒町駅 10階建 築19年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩4分	都営大江戸線/蔵前駅 歩7分	東京メトロ銀座線/田原町駅 歩10分	新築	25階建	5階	11万円	10000円	22万円/11万円/-/-	1DK	39.86m	https://suumo.jp/chintai/jnc_000041069091/?bc=100124316094
4496	都営大江戸線 新御徒町駅 10階建 築19年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩4分	都営大江戸線/蔵前駅 歩7分	東京メトロ銀座線/田原町駅 歩10分	新築	25階建	3階	14.3万円	6000円	14.3万円/14.3万円/-/-	1DK	42.15m	https://suumo.jp/chintai/jnc_000041069091/?bc=100124316094
4497	都営浅草線 蔵前駅 14階建 築12年	東京都台東区蔵前３	都営浅草線/蔵前駅 歩2分	東京メトロ銀座線/田原町駅 歩6分	都営大江戸線/新御徒町駅 歩8分	新築	25階建	11階	15.1万円	6000円	15.1万円/15.1万円/-/-	1LDK	42.15m	https://suumo.jp/chintai/jnc_000040973551/?bc=100125360724
4498	都営浅草線 蔵前駅 14階建 築12年	東京都台東区蔵前３	都営浅草線/蔵前駅 歩2分	東京メトロ銀座線/田原町駅 歩6分	都営大江戸線/新御徒町駅 歩8分	新築	25階建	14階	15.3万円	6000円	15.3万円/15.3万円/-/-	1LDK	41.17m	https://suumo.jp/chintai/jnc_000040973551/?bc=100125360724
4499	都営浅草線 蔵前駅 14階建 築12年	東京都台東区蔵前３	都営浅草線/蔵前駅 歩2分	東京メトロ銀座線/田原町駅 歩6分	都営大江戸線/新御徒町駅 歩8分	新築	25階建	10階	15.8万円	8000円	15.8万円/15.8万円/-/-	2LDK	57.04m	https://suumo.jp/chintai/jnc_000040973551/?bc=100125360724
4500	ヒル・イーストSS	東京都台東区松が谷１	東京メトロ銀座線/稲荷町駅 歩3分	ＪＲ山手線/上野駅 歩10分	都営大江戸線/新御徒町駅 歩8分	新築	25階建	8階	16万円	8000円	16万円/16万円/-/-	1SLDK	57.04m	https://suumo.jp/chintai/jnc_000040908241/?bc=100123652839
4501	ヒル・イーストSS	東京都台東区松が谷１	東京メトロ銀座線/稲荷町駅 歩3分	ＪＲ山手線/上野駅 歩10分	都営大江戸線/新御徒町駅 歩8分	新築	25階建	9階	13.8万円	10000円	13.8万円/13.8万円/-/-	1LDK	41.79m	https://suumo.jp/chintai/jnc_000040908241/?bc=100123652839
4502	アクトフォルム浅草	東京都台東区花川戸１	東京メトロ銀座線/浅草駅 歩3分	都営浅草線/本所吾妻橋駅 歩13分	都営大江戸線/蔵前駅 歩19分	新築	25階建	3階	12万円	-	12万円/12万円/-/-	1DK	35.22m	https://suumo.jp/chintai/jnc_000040839503/?bc=100124145825
4503	東京メトロ日比谷線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	東京メトロ日比谷線/人形町駅 歩6分	都営新宿線/馬喰横山駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩9分	新築	25階建	2階	13.5万円	-	13.5万円/13.5万円/-/-	1LDK	42.74m	https://suumo.jp/chintai/jnc_000041297872/?bc=100125127607
4504	東京メトロ日比谷線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	東京メトロ日比谷線/人形町駅 歩6分	都営新宿線/馬喰横山駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩9分	新築	25階建	3階	12万円	-	12万円/12万円/-/-	1DK	35.22m	https://suumo.jp/chintai/jnc_000041297872/?bc=100125127607
4505	都営浅草線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	都営浅草線/人形町駅 歩6分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	新築	25階建	2階	13.5万円	-	13.5万円/13.5万円/-/-	1LDK	42.74m	https://suumo.jp/chintai/jnc_000041348692/?bc=100125243796
4506	都営浅草線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	都営浅草線/人形町駅 歩6分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	新築	25階建	5階	11万円	12000円	11万円/11万円/-/-	1K	25.36m	https://suumo.jp/chintai/jnc_000041348692/?bc=100125243796
4507	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	7階	15.7万円	12000円	15.7万円/15.7万円/-/-	1LDK	40.54m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4508	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	7階	15.7万円	12000円	15.7万円/15.7万円/-/-	1K	40.54m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4509	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	8階	13.8万円	5000円	13.8万円/13.8万円/-/-	1LDK	40.46m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4510	東京メトロ半蔵門線 水天宮前駅 8階建 築7年	東京都中央区日本橋中洲	東京メトロ半蔵門線/水天宮前駅 歩7分	都営新宿線/浜町駅 歩7分	東京メトロ日比谷線/人形町駅 歩14分	新築	25階建	8階	13.8万円	5000円	13.8万円/13.8万円/-/-	1LDK	40.46m	https://suumo.jp/chintai/jnc_000041390442/?bc=100125409288
4511	ビューテラス日本橋　Ｖｉｅｗ Ｔｅｒｒａｃｅ日本橋	東京都中央区日本橋中洲	東京メトロ半蔵門線/水天宮前駅 歩7分	都営新宿線/浜町駅 歩7分	東京メトロ東西線/茅場町駅 歩15分	新築	25階建	3階	15.3万円	-	30.6万円/15.3万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000041380141/?bc=100125360061
4512	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	新築	25階建	3階	15.3万円	10000円	15.3万円/-/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4513	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	新築	25階建	5階	15.4万円	10000円	15.4万円/-/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4514	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	新築	25階建	3階	15.8万円	10000円	31.6万円/31.6万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4515	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	新築	25階建	5階	16.9万円	-	33.8万円/33.8万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4516	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	新築	25階建	9階	10.5万円	8000円	5.25万円/5.25万円/-/-	1DK	31.06m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4517	都営大江戸線 新御徒町駅 11階建 築13年	東京都台東区三筋２	都営大江戸線/新御徒町駅 歩4分	東京メトロ日比谷線/仲御徒町駅 歩10分	ＪＲ山手線/御徒町駅 歩15分	新築	25階建	4階	8.9万円	8000円	8.9万円/-/-/-	1K	29.71m	https://suumo.jp/chintai/jnc_000040735036/?bc=100125247166
4518	東京メトロ銀座線 田原町駅 8階建 築13年	東京都台東区西浅草３	東京メトロ銀座線/田原町駅 歩9分	つくばエクスプレス/浅草駅 歩4分	東京メトロ日比谷線/入谷駅 歩12分	新築	25階建	4階	8.9万円	8640円	8.9万円/-/-/-	1K	29.71m	https://suumo.jp/chintai/jnc_000037798462/?bc=100121464936
4519	東京メトロ銀座線 田原町駅 8階建 築13年	東京都台東区西浅草３	東京メトロ銀座線/田原町駅 歩9分	つくばエクスプレス/浅草駅 歩4分	東京メトロ日比谷線/入谷駅 歩12分	新築	25階建	7階	13万円	8000円	13万円/13万円/-/-	1DK	43.95m	https://suumo.jp/chintai/jnc_000037798462/?bc=100121464936
4520	東京メトロ銀座線 田原町駅 8階建 築13年	東京都台東区西浅草３	東京メトロ銀座線/田原町駅 歩9分	つくばエクスプレス/浅草駅 歩4分	東京メトロ日比谷線/入谷駅 歩12分	新築	25階建	4階	10.5万円	8000円	10.5万円/10.5万円/-/-	1K	26.56m	https://suumo.jp/chintai/jnc_000037798462/?bc=100121464936
4521	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	5階	10.6万円	8000円	10.6万円/10.6万円/-/-	1K	26.56m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4522	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	14階	11.5万円	8000円	11.5万円/11.5万円/-/-	ワンルーム	26.06m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4523	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	14階	11.5万円	8000円	11.5万円/11.5万円/-/-	ワンルーム	26.03m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4524	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	12階	16.2万円	12000円	16.2万円/16.2万円/-/-	1LDK	40.19m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4525	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	13階	19.9万円	15000円	19.9万円/19.9万円/-/-	2LDK	53.12m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4526	パークアクシス秋葉原イースト	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩6分	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩12分	新築	25階建	3階	11.9万円	8000円	11.9万円/-/-/-	1LDK	40.06m	https://suumo.jp/chintai/jnc_000040839486/?bc=100123869417
4527	東京メトロ日比谷線 入谷駅 9階建 築11年	東京都台東区下谷３	東京メトロ日比谷線/入谷駅 歩7分	ＪＲ山手線/鶯谷駅 歩10分	東京メトロ日比谷線/三ノ輪駅 歩8分	新築	25階建	3階	9.5万円	10500円	-/9.5万円/-/-	1K	26.41m	https://suumo.jp/chintai/jnc_000013370698/?bc=100123015759
4528	LEXE入谷	東京都台東区根岸５	東京メトロ日比谷線/三ノ輪駅 歩6分	東京メトロ日比谷線/入谷駅 歩9分	都電荒川線/三ノ輪橋駅 歩10分	新築	25階建	7階	9.9万円	10500円	-/9.9万円/-/-	1K	26.87m	https://suumo.jp/chintai/jnc_000040314895/?bc=100121386898
4529	LEXE入谷	東京都台東区根岸５	東京メトロ日比谷線/三ノ輪駅 歩6分	東京メトロ日比谷線/入谷駅 歩9分	都電荒川線/三ノ輪橋駅 歩10分	新築	25階建	9階	14.4万円	10500円	-/14.4万円/-/-	1LDK	40.92m	https://suumo.jp/chintai/jnc_000040314895/?bc=100121386898
4530	LEXE入谷	東京都台東区根岸５	東京メトロ日比谷線/三ノ輪駅 歩6分	東京メトロ日比谷線/入谷駅 歩9分	都電荒川線/三ノ輪橋駅 歩10分	新築	25階建	2階	16.2万円	10000円	16.2万円/16.2万円/-/-	1LDK	56.32m	https://suumo.jp/chintai/jnc_000040314895/?bc=100121386898
4531	メゾン ASAKUSA G3	東京都台東区駒形１	都営大江戸線/蔵前駅 歩3分	都営浅草線/蔵前駅 歩4分	東京メトロ銀座線/田原町駅 歩7分	新築	25階建	4階	8.5万円	5000円	8.5万円/8.5万円/-/-	1K	20.15m	https://suumo.jp/chintai/jnc_000038079048/?bc=100122991332
4532	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	新築	25階建	6階	8.9万円	5000円	8.9万円/8.9万円/-/-	1K	20.79m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4533	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	新築	25階建	9階	9万円	5000円	9万円/9万円/-/-	1K	20.15m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4534	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	新築	25階建	11階	9.2万円	5000円	9.2万円/9.2万円/-/-	1K	20.79m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4535	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	新築	25階建	11階	16.6万円	5000円	16.6万円/16.6万円/-/-	2DK	42.38m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4536	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	新築	25階建	12階	22万円	-	22万円/-/-/-	2LDK	69.25m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4537	ＪＲ総武線 浅草橋駅 地下1地上12階建 築32年	東京都台東区柳橋２	ＪＲ総武線/浅草橋駅 歩7分	都営浅草線/浅草橋駅 歩5分	都営大江戸線/両国駅 歩16分	新築	25階建	4階	13.7万円	8000円	13.7万円/13.7万円/-/-	1DK	40.08m	https://suumo.jp/chintai/jnc_000039965826/?bc=100122528647
4538	都営大江戸線 蔵前駅 8階建 築7年	東京都台東区蔵前４	都営大江戸線/蔵前駅 歩4分	東京メトロ銀座線/田原町駅 歩7分	ＪＲ総武線/浅草橋駅 歩12分	新築	25階建	3階	12万円	-	12万円/12万円/-/-	1DK	35.22m	https://suumo.jp/chintai/jnc_000040400877/?bc=100125477073
4539	東京メトロ日比谷線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	東京メトロ日比谷線/人形町駅 歩6分	都営新宿線/馬喰横山駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩9分	新築	25階建	2階	13.5万円	-	13.5万円/13.5万円/-/-	1LDK	42.74m	https://suumo.jp/chintai/jnc_000041297872/?bc=100125127607
4540	東京メトロ日比谷線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	東京メトロ日比谷線/人形町駅 歩6分	都営新宿線/馬喰横山駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩9分	新築	25階建	3階	12万円	-	12万円/12万円/-/-	1DK	35.22m	https://suumo.jp/chintai/jnc_000041297872/?bc=100125127607
4541	都営浅草線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	都営浅草線/人形町駅 歩6分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	新築	25階建	2階	13.5万円	-	13.5万円/13.5万円/-/-	1LDK	42.74m	https://suumo.jp/chintai/jnc_000041348692/?bc=100125243796
4542	都営浅草線 人形町駅 14階建 築19年	東京都中央区日本橋富沢町	都営浅草線/人形町駅 歩6分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	新築	25階建	2階	7.8万円	8000円	7.8万円/7.8万円/-/-	1K	23.13m	https://suumo.jp/chintai/jnc_000041348692/?bc=100125243796
4543	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	11階	8万円	8000円	8万円/8万円/-/-	1K	22.1m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4544	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	6階	8.4万円	8000円	8.4万円/8.4万円/-/-	1K	23.13m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4545	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	11階	14万円	10000円	14万円/14万円/-/-	1LDK	39.7m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4546	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	11階	14.3万円	10000円	14.3万円/14.3万円/-/-	1LDK	39.97m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
